query,dietary_restriction,response,success,error,trace_id,query_id
"Hey, can you suggest some easy gluten-free dinner ideas? Trying to avoid gluten but still want something tasty.",gluten-free,"## Miso-Glazed Salmon with Steamed Vegetables (Gluten-Free)

Enjoy a simple yet flavorful Japanese miso-glazed salmon, paired with tender steamed vegetables for a healthy and comforting gluten-free dinner that's both easy to prepare and delectably satisfying.

### Ingredients

- 2 salmon fillets (about 150g each), skin on
- 2 tbsp white miso paste (ensure gluten-free)
- 1 tbsp mirin (sweet rice wine)
- 1 tbsp sake (optional, or substitute with water)
- 1 tbsp honey or maple syrup
- 1 tsp sesame oil
- 1 small head broccoli, cut into florets
- 1 medium carrot, sliced into thin rounds
- 100g snap peas, trimmed
- 1 tbsp toasted sesame seeds (for garnish)
- 2 spring onions, thinly sliced (for garnish)
- Salt, to taste

### Instructions

1. **Prepare the Miso Glaze:** In a small bowl, mix together white miso paste, mirin, sake (or water), honey, and sesame oil until smooth.
2. **Marinate the Salmon:** Pat the salmon fillets dry and lightly season with salt. Spread the miso glaze generously over the top of each fillet. Let marinate for 10-15 minutes at room temperature.
3. **Preheat the Oven:** Set your oven to 200°C (400°F). Line a baking tray with parchment paper or lightly grease it.
4. **Bake the Salmon:** Place the salmon fillets on the prepared baking tray, skin side down. Bake for 10-12 minutes or until the salmon is cooked through and the glaze is caramelized. Keep an eye to avoid burning the miso glaze.
5. **Steam the Vegetables:** While the salmon bakes, set up a steamer basket over boiling water. Add broccoli florets, carrot slices, and snap peas. Cover and steam for 5-7 minutes until just tender but still vibrant.
6. **Plate and Garnish:** Serve the miso-glazed salmon fillets alongside the steamed vegetables. Sprinkle toasted sesame seeds and sliced spring onions over the salmon for added flavor and crunch.

### Serving Size

This recipe serves 2 people.

---

**Fun Tip:** For a quick extra touch, drizzle a little gluten-free soy sauce or tamari over the steamed vegetables just before serving to enhance their natural sweetness. Itadakimasu!",True,,4_2,4
"trying to stick to keto, any easy quick dinner ideas that won’t mess with my macros?",keto,"## Keto-Friendly Japanese Miso Soup with Tofu and Wakame

Savor a warm, comforting bowl of traditional Japanese miso soup that's keto-friendly, low in carbs, and packed with umami flavor — perfect for a quick, satisfying dinner that keeps your macros in check.

### Ingredients

- 4 cups dashi stock (can use instant dashi powder)
- 3 tbsp white miso paste (check for no added sugar)
- 100g silken tofu, cut into small cubes
- 1 tbsp dried wakame seaweed (rehydrated in water)
- 2 green onions, finely sliced
- 1 tbsp soy sauce or tamari (gluten-free and low-sugar)
- Optional: small handful of sliced shiitake mushrooms or spinach for added greens

### Instructions

1. **Prepare the Dashi Stock:** In a medium pot, bring the dashi stock to a gentle simmer over medium heat.
2. **Add Wakame:** Drain the rehydrated wakame and add it to the pot. Let it soften for about 2 minutes.
3. **Add Tofu and Optional Ingredients:** Gently add the tofu cubes and any optional vegetables like shiitake mushrooms or spinach. Simmer for 3-4 minutes until everything is warmed through.
4. **Dissolve Miso Paste:** Lower the heat to low (avoid boiling to preserve probiotics in miso). In a small bowl, mix the miso paste with a ladle of the hot broth until smooth. Slowly add this mixture back into the pot, stirring gently.
5. **Season:** Add soy sauce or tamari to taste. Remove from heat.
6. **Serve:** Ladle the soup into bowls and garnish with sliced green onions.

### Serving Size

This recipe serves 2 people.

---

**Fun Tip:** To add some crunch without breaking your keto macros, sprinkle a few toasted sesame seeds on top right before serving! It adds a lovely nutty flavor. Itadakimasu!",True,,7_2,7
"Hey, I'm vegan and need some easy weeknight dinner ideas that aren’t boring. Got anything?",vegan,"## Vegan Teriyaki Tofu Rice Bowl

Experience a delightful combination of crispy tofu glazed in a sweet and savory teriyaki sauce, served on a bed of fluffy rice with vibrant steamed vegetables—an easy, exciting vegan weeknight dinner that's full of flavor!

### Ingredients

- 200g firm tofu, pressed and cut into cubes  
- 2 tbsp soy sauce (or tamari for gluten-free)  
- 2 tbsp mirin  
- 1 tbsp maple syrup or agave nectar  
- 1 tsp grated fresh ginger  
- 1 garlic clove, minced  
- 1 tbsp vegetable oil (for frying)  
- 1 cup cooked jasmine or short-grain rice  
- 1 small carrot, julienned  
- 1 cup broccoli florets  
- 1/2 red bell pepper, thinly sliced  
- 1 tbsp toasted sesame seeds  
- 1 spring onion, thinly sliced  
- Optional: pickled ginger or nori strips for garnish  

### Instructions

1. **Prepare the Tofu:** Heat the vegetable oil in a skillet over medium heat. Add the tofu cubes and cook until all sides are golden and crispy, about 3-4 minutes per side. Remove from the skillet and set aside.
2. **Make Teriyaki Sauce:** In the same skillet, combine soy sauce, mirin, maple syrup, grated ginger, and minced garlic. Bring to a gentle simmer over low heat, letting it thicken slightly (approx. 3 minutes).
3. **Glaze the Tofu:** Return the tofu to the skillet, tossing gently to coat all pieces with the teriyaki sauce. Cook for another 2 minutes to let the tofu absorb the flavors.
4. **Steam Vegetables:** While glazing tofu, steam the broccoli florets and carrot julienne until tender-crisp, about 4-5 minutes. Alternatively, blanch or sauté lightly.
5. **Assemble the Bowl:** Place a serving of cooked rice into two bowls. Arrange tofu cubes and steamed vegetables on top.
6. **Garnish & Serve:** Sprinkle toasted sesame seeds and sliced spring onions over the bowls. Add pickled ginger or nori strips for an extra burst of flavor.

### Serving Size

This recipe serves 2 people.

---

**Fun Tip:** For an even more colorful and nutritious bowl, add some edamame beans or thinly sliced avocado on top. It’s both gorgeous and delicious! Itadakimasu!",True,,2_2,2
Looking for a simple vegetarian dinner recipe that’s filling and not too complicated—got any ideas?,vegetarian,"## Miso Eggplant Donburi – A Comforting Vegetarian Rice Bowl

Enjoy a hearty and flavorful Japanese-inspired vegetarian rice bowl featuring tender miso-glazed eggplant atop steamed rice, perfect for a simple yet satisfying dinner.

### Ingredients

- 1 large Japanese eggplant (or regular eggplant), cut into thick rounds or wedges
- 2 tbsp white miso paste
- 1 tbsp mirin (sweet rice wine)
- 1 tbsp soy sauce (use tamari for gluten-free)
- 1 tbsp sake or water
- 1 tsp sugar or honey (optional)
- 1 tbsp vegetable oil or sesame oil
- 1 cup cooked Japanese short-grain rice (for 2 servings)
- 2 spring onions, thinly sliced
- 1 tbsp toasted sesame seeds
- Pickled ginger or a few shiso leaves (optional, for garnish)

### Instructions

1. **Prepare the Miso Glaze:** In a small bowl, mix the miso paste, mirin, soy sauce, sake (or water), and sugar until well combined. Set aside.
2. **Cook the Eggplant:** Heat vegetable oil in a large skillet over medium heat. Add the eggplant pieces and sauté, turning occasionally, until they become soft and start to brown, about 6-8 minutes.
3. **Glaze the Eggplant:** Pour the miso mixture over the eggplant in the skillet. Stir gently to coat all pieces evenly. Continue frying for another 2-3 minutes until the glaze thickens slightly and clings to the eggplant.
4. **Prepare the Rice:** While cooking the eggplant, reheat or prepare your steamed rice if not done already.
5. **Assemble the Donburi:** Divide the warm rice into two bowls. Top with the miso-glazed eggplant.
6. **Garnish and Serve:** Sprinkle sliced spring onions and toasted sesame seeds over the top. Add pickled ginger or shiso leaves if using, for a fresh contrast.

### Serving Size

This recipe serves 2 people.

---

**Fun Tip:** For extra umami, add a soft poached or fried egg on top if you're okay with eggs; it creates an indulgent, creamy texture that pairs wonderfully with the miso eggplant. Itadakimasu!",True,,15_1,15
"Hey, do you have any easy vegan recipes for a weeknight dinner? Something quick and tasty would be great!",vegan,"## Quick and Flavorful Vegan Miso Udon Noodle Soup

A comforting, light, yet satisfying miso-infused udon noodle soup loaded with fresh veggies that comes together in just 20 minutes—perfect for a quick and delicious weeknight vegan dinner!

### Ingredients

- 200g dried udon noodles (check for vegan-friendly brand)
- 4 cups vegetable broth
- 3 tbsp white miso paste
- 1 tbsp soy sauce or tamari (for gluten-free)
- 1 tsp sesame oil
- 1 garlic clove, minced
- 1 tsp fresh ginger, grated
- 1 medium carrot, julienned
- 100g baby spinach or bok choy
- 100g shiitake mushrooms, sliced
- 2 spring onions, sliced
- 1 sheet nori (seaweed), cut into thin strips (optional)
- Toasted sesame seeds, for garnish
- Freshly ground black pepper, to taste

### Instructions

1. **Cook Udon Noodles:** Bring a large pot of water to boil. Add the udon noodles and cook according to package instructions (usually about 8 minutes). Drain and set aside.
2. **Prepare the Soup Base:** In a medium pot, heat sesame oil over medium heat. Add minced garlic and grated ginger, sautéing for about 1 minute until fragrant.
3. **Add Broth and Seasonings:** Pour in the vegetable broth, soy sauce, and bring to a gentle simmer.
4. **Incorporate Vegetables:** Add sliced shiitake mushrooms and carrot julienne to the broth. Simmer for 5 minutes until the vegetables are just tender.
5. **Add Miso Paste:** In a small bowl, ladle about 1/2 cup of the hot broth and whisk in the miso paste until smooth. Pour the miso mixture back into the pot (do not boil after adding miso to preserve probiotics).
6. **Add Greens and Noodles:** Stir in the baby spinach or bok choy and cooked udon noodles. Allow greens to wilt gently (about 2 minutes).
7. **Serve:** Divide the soup into two bowls. Garnish with sliced spring onions, nori strips, sesame seeds, and season with freshly ground black pepper.

### Serving Size

Serves 2 people.

---

**Fun Tip:** Customize your soup by tossing in some crispy tofu cubes or adding a splash of chili oil for a spicy kick! Itadakimasu!",True,,1_2,1
Trying to stick to keto—got any easy low-carb dinner recipes?,keto,"## Keto-Friendly Miso-Glazed Eggplant with Sesame and Scallions

Dive into a savory, low-carb Japanese-inspired delight with tender miso-glazed eggplant that's perfect for a keto dinner—rich in flavor, easy to make, and well-balanced for your dietary goals!

### Ingredients

- 2 medium Japanese eggplants (or Chinese eggplants)
- 2 tbsp white miso paste
- 1 tbsp soy sauce (or tamari for gluten-free)
- 1 tbsp rice vinegar
- 1 tsp erythritol or your preferred keto-friendly sweetener
- 1 tbsp sesame oil
- 1 tsp grated fresh ginger
- 2 cloves garlic, minced
- 1 tbsp toasted sesame seeds
- 2 scallions, thinly sliced
- 1 tsp chili flakes (optional, for a spicy kick)

### Instructions

1. **Prepare the Eggplants:** Cut the eggplants in half lengthwise. Score the flesh in a crisscross pattern, being careful not to pierce the skin.
2. **Salt and Drain:** Lightly sprinkle salt over the cut surfaces and let them sit for 15 minutes to draw out moisture, then pat dry with a paper towel.
3. **Make the Miso Glaze:** In a small bowl, whisk together the miso paste, soy sauce, rice vinegar, erythritol, sesame oil, grated ginger, and minced garlic until smooth.
4. **Preheat Oven:** Set your oven to 200°C (390°F) and line a baking sheet with parchment paper.
5. **Glaze and Roast:** Place the eggplants cut-side up on the baking sheet. Generously brush the miso glaze over the scored flesh, making sure it seeps into the cuts.
6. **Bake:** Roast for 25-30 minutes until the eggplant is tender and caramelized on top.
7. **Garnish and Serve:** Remove from the oven, sprinkle with toasted sesame seeds, sliced scallions, and chili flakes if using. Serve immediately.

### Serving Size

This recipe serves 2 people.

---

**Fun Tip:** To add some protein and extra keto goodness, serve the miso-glazed eggplant with grilled salmon or a soft-boiled egg on the side. It adds richness and makes your meal super satisfying. Itadakimasu!",True,,9_1,9
"Hey, I'm vegan and need some easy weeknight dinner ideas that aren’t boring. Got anything?",vegan,"## Spicy Miso Ramen with Tofu and Vegetables (Vegan & Easy)

Dive into a warm, comforting bowl of spicy miso ramen that’s packed with vibrant veggies and crispy tofu, delivering a punch of umami and spice without any meat — perfect for a lively weeknight dinner!

### Ingredients

- 150g firm tofu, pressed and cubed
- 140g ramen noodles (check for egg-free to keep it vegan)
- 1 tbsp sesame oil
- 3 cups vegetable broth
- 2 tbsp white miso paste
- 1 tbsp chili garlic sauce (adjust to taste)
- 1 tbsp soy sauce or tamari (for gluten-free)
- 1 tsp grated ginger
- 2 garlic cloves, minced
- 1 small carrot, julienned
- 1/2 cup shiitake mushrooms, sliced
- 1 cup baby spinach or bok choy
- 2 spring onions, finely sliced
- 1 tbsp toasted sesame seeds
- Fresh cilantro leaves for garnish (optional)

### Instructions

1. **Prepare the Tofu:** Heat sesame oil in a non-stick pan over medium heat. Add tofu cubes and pan-fry until golden and crispy on all sides (about 6-8 minutes). Remove and set aside.
2. **Make the Broth:** In a pot, combine vegetable broth, miso paste, chili garlic sauce, soy sauce, grated ginger, and garlic. Whisk well over medium heat until miso dissolves and broth just starts to simmer.
3. **Cook Vegetables:** Add julienned carrots and sliced shiitake mushrooms to the broth. Simmer for about 5 minutes until vegetables are tender but still vibrant.
4. **Cook Noodles:** Meanwhile, cook ramen noodles in boiling water according to package instructions. Drain and divide into two bowls.
5. **Add Greens and Tofu:** Add spinach or bok choy to the broth and cook for another 1-2 minutes until just wilted. Pour the hot broth and veggies over the noodles in each bowl. Top with crispy tofu cubes.
6. **Garnish:** Sprinkle spring onions, toasted sesame seeds, and fresh cilantro if using.
7. **Serve Hot:** Enjoy this spicy, comforting ramen that comes together in under 30 minutes!

### Serving Size

This recipe serves 2 people.

---

**Fun Tip:** For an extra texture boost, toss some crushed nori sheets or chili oil on top. It'll elevate your ramen game and keep weeknights exciting! Itadakimasu!",True,,2_1,2
"Hey, can you suggest some tasty dinner ideas that are completely dairy-free? Trying to avoid milk and cheese.",dairy-free,"## Miso Glazed Salmon with Sautéed Spinach and Mushrooms (Dairy-Free)

Savor the rich, umami flavors of miso-glazed salmon paired with garlicky sautéed spinach and mushrooms—a wholesome, dairy-free Japanese dinner that’s both elegant and easy to make.

### Ingredients

#### For Miso Glazed Salmon:
- 2 salmon fillets (about 150g each)
- 2 tbsp white miso paste
- 1 tbsp mirin
- 1 tbsp sake (optional, or substitute with water)
- 1 tbsp soy sauce (or tamari for gluten-free)
- 1 tsp brown sugar

#### For Sautéed Spinach and Mushrooms:
- 1 tbsp sesame oil
- 2 garlic cloves, minced
- 150g fresh spinach, washed and drained
- 100g shiitake or button mushrooms, sliced
- 1 tbsp soy sauce or tamari
- Freshly ground black pepper, to taste
- Sesame seeds, for garnish (optional)

### Instructions

1. **Prepare the Miso Glaze:** In a small bowl, whisk together white miso paste, mirin, sake, soy sauce, and brown sugar until smooth.
2. **Marinate the Salmon:** Place salmon fillets in a shallow dish and brush generously with the miso glaze. Let them marinate for at least 15 minutes at room temperature.
3. **Cook the Salmon:** Preheat the oven to 200°C (400°F). Place the salmon fillets on a baking sheet lined with parchment paper or foil, skin side down. Bake for 10-12 minutes or until the salmon is just cooked through and the glaze is caramelized on top.
4. **Sauté Spinach and Mushrooms:** While the salmon cooks, heat sesame oil in a large skillet over medium heat. Add minced garlic and sauté for about 30 seconds until fragrant.
5. **Add Mushrooms:** Toss in the sliced mushrooms and cook for 4-5 minutes until they start to brown and soften.
6. **Add Spinach:** Add the spinach to the skillet and stir until wilted (about 2 minutes). Season with soy sauce and black pepper to taste. Remove from heat.
7. **Plate and Serve:** Place the salmon fillets on plates beside the sautéed spinach and mushrooms. Garnish with sesame seeds if desired.

### Serving Size

This recipe serves 2 people.

---

**Fun Tip:** Serve your miso-glazed salmon with steamed rice or a bowl of miso soup to complete the meal with authentic Japanese flavors! Itadakimasu!",True,,12_2,12
"Looking for some easy dairy-free dinner ideas, anything tasty and quick?",dairy-free,"## Quick and Delicious Miso Glazed Salmon with Sautéed Spinach

Experience a perfectly balanced Japanese-inspired dinner that's quick, tasty, and completely dairy-free—a tender, miso-glazed salmon paired with vibrant sautéed spinach for a healthy, satisfying meal.

### Ingredients

#### For Miso Glazed Salmon:
- 2 salmon fillets (about 150g each), skin on
- 2 tbsp white miso paste
- 1 tbsp mirin (Japanese sweet rice wine)
- 1 tbsp sake (or water as substitute)
- 1 tbsp maple syrup or honey
- 1 tsp sesame oil

#### For Sautéed Spinach:
- 200g fresh spinach leaves, washed
- 1 tbsp sesame oil
- 1 garlic clove, minced
- 1 tsp soy sauce or tamari (gluten-free if preferred)
- Toasted sesame seeds, for garnish

### Instructions

1. **Prepare the Miso Glaze:** In a small bowl, whisk together white miso paste, mirin, sake, maple syrup, and sesame oil until smooth.
2. **Marinate the Salmon:** Place the salmon fillets in a shallow dish and brush each generously with the miso glaze. Let them marinate for about 10 minutes at room temperature.
3. **Cook the Salmon:** Preheat the oven to 200°C (400°F). Place the salmon fillets on a lined baking tray, skin side down. Bake for 10-12 minutes or until the salmon is cooked through and flakes easily with a fork.
4. **Sauté the Spinach:** While the salmon cooks, heat sesame oil in a large skillet over medium heat. Add the minced garlic and sauté for about 30 seconds until fragrant.
5. **Add Spinach:** Toss in the spinach and stir frequently, cooking until wilted but still bright green, about 2-3 minutes.
6. **Season Spinach:** Drizzle soy sauce over the cooked spinach and stir well to combine. Remove from heat.
7. **Serve:** Plate the miso-glazed salmon alongside the sautéed spinach. Sprinkle toasted sesame seeds on top for added crunch and flavor.

### Serving Size

This recipe serves 2 people.

---

**Fun Tip:** For an extra burst of flavor, serve your salmon with a side of steamed jasmine rice or sprinkle a little shichimi togarashi (Japanese seven spice) on the spinach! Itadakimasu!",True,,11_2,11
"Hey, can you suggest some tasty dinner ideas that are completely dairy-free? Trying to avoid milk and cheese.",dairy-free,"## Miso-Glazed Salmon with Steamed Rice and Sautéed Spinach (Dairy-Free)

Savor the rich umami flavors of tender miso-glazed salmon paired with fluffy steamed rice and garlicky sautéed spinach—completely dairy-free and supremely satisfying for dinner.

### Ingredients

#### For Miso-Glazed Salmon:
- 2 salmon fillets (about 150g each)
- 2 tbsp white miso paste
- 1 tbsp mirin
- 1 tbsp sake (or water)
- 1 tbsp soy sauce (or tamari for gluten-free)
- 1 tsp brown sugar
- 1 tsp grated fresh ginger

#### For Steamed Rice:
- 1 cup Japanese short-grain rice
- 1 ¼ cups water

#### For Sautéed Spinach:
- 200g fresh spinach, washed and trimmed
- 1 tbsp sesame oil
- 2 garlic cloves, thinly sliced
- 1 tbsp soy sauce (or tamari)
- Toasted sesame seeds, for garnish

### Instructions

1. **Cook Rice:** Rinse the rice under cold water until the water runs clear. Combine rice and water in a rice cooker or pot. Cook according to your rice cooker instructions or bring to a boil, then reduce to simmer and cover for 15 minutes until water is absorbed. Remove from heat and let it sit covered for 10 minutes.
2. **Prepare Miso Glaze:** In a small bowl, whisk together white miso paste, mirin, sake, soy sauce, brown sugar, and grated ginger until smooth.
3. **Marinate Salmon:** Place salmon fillets in a shallow dish and brush the miso glaze over the top. Let it marinate at room temperature for 10-15 minutes.
4. **Cook Salmon:** Preheat your oven to 200°C (390°F). Line a baking tray with parchment paper or foil. Place the salmon fillets glaze-side up on the tray. Bake for 10-12 minutes, or until the fish flakes easily with a fork and has a slightly caramelized top.
5. **Sauté Spinach:** While the salmon is baking, heat sesame oil in a large skillet over medium heat. Add sliced garlic and sauté until fragrant but not browned (about 1 minute). Add spinach and stir-fry for 2-3 minutes until wilted. Drizzle with soy sauce and toss well.
6. **Plate and Serve:** Spoon steamed rice onto plates, top with the miso-glazed salmon fillet, and serve with a generous side of sautéed spinach. Sprinkle the spinach with toasted sesame seeds for a nutty finish.

### Serving Size

This recipe serves 2 people.

---

**Fun Tip:** For an extra flavor boost, add a squeeze of fresh lemon over the salmon just before serving—it perfectly brightens the miso’s richness. Itadakimasu!",True,,12_1,12
Trying to eat more vegetarian stuff—got any easy dinner recipes that don’t take forever?,vegetarian,"## Quick and Flavorful Vegetarian Japanese Donburi (Rice Bowl)

A comforting and speedy vegetarian rice bowl loaded with savory sautéed vegetables and a rich miso-ginger glaze, perfect for a satisfying weeknight dinner.

### Ingredients

- 1 cup Japanese short-grain rice
- 200g firm tofu, cut into cubes
- 1 small carrot, julienned
- 1/2 small cabbage, thinly sliced
- 100g shiitake mushrooms, sliced
- 2 tbsp vegetable oil
- 2 tbsp white miso paste
- 1 tbsp soy sauce (or tamari for gluten-free)
- 1 tbsp mirin
- 1 tsp freshly grated ginger
- 1 clove garlic, minced
- 2 spring onions, sliced
- Toasted sesame seeds, for garnish
- Pickled ginger (optional), for serving
- Water, for cooking rice

### Instructions

1. **Cook the Rice:** Rinse the rice under cold water until the water runs clear. Cook it according to package instructions or using a rice cooker. This typically takes about 15 minutes.
2. **Prepare the Sauce:** In a small bowl, mix together the miso paste, soy sauce, mirin, grated ginger, and minced garlic. Set aside.
3. **Sauté Tofu:** Heat 1 tbsp of vegetable oil in a non-stick pan over medium heat. Add tofu cubes and cook until golden and crispy on all sides, about 5-7 minutes. Remove and set aside.
4. **Cook Vegetables:** In the same pan, add the remaining oil. Toss in the carrots, cabbage, and shiitake mushrooms. Sauté for 5-6 minutes until vegetables are tender but still vibrant.
5. **Add Sauce and Tofu:** Return the tofu to the pan with vegetables. Pour in the miso-ginger sauce and stir well to coat everything evenly. Cook for another 2 minutes so the flavors meld.
6. **Assemble the Donburi:** Divide the cooked rice into two bowls. Spoon the tofu and vegetable mixture generously over the rice.
7. **Garnish and Serve:** Sprinkle with sliced spring onions and toasted sesame seeds. Add a small serving of pickled ginger on the side if using.

### Serving Size

This recipe serves 2 people.

---

**Fun Tip:** For extra crunch and nutrition, try adding a handful of fresh spinach or snap peas in the last two minutes of sautéing! Itadakimasu!",True,,13_2,13
Any quick gluten free dinner ideas? Trying to avoid bread and pasta tonight.,gluten-free,"## Teriyaki Salmon Bowl with Steamed Vegetables (Gluten-Free)

Savor a quick, wholesome dinner featuring tender salmon glazed with a homemade gluten-free teriyaki sauce, paired with vibrant steamed vegetables and fluffy rice for a satisfying, bread- and pasta-free meal.

### Ingredients

- 2 salmon fillets (about 150g each)
- 2 cups cooked short-grain white rice or brown rice
- 1 cup broccoli florets
- 1 medium carrot, thinly sliced
- 100g snap peas, trimmed
- 2 tbsp gluten-free tamari sauce
- 1 tbsp mirin
- 1 tbsp sake (optional; substitute with water if preferred)
- 1 tbsp brown sugar or honey
- 1 garlic clove, minced
- 1 tsp grated fresh ginger
- 1 tbsp sesame oil
- 1 tsp toasted sesame seeds (optional)
- 2 spring onions, thinly sliced (for garnish)
- Salt and pepper to taste

### Instructions

1. **Make the Teriyaki Sauce:** In a small bowl, whisk together tamari, mirin, sake (or water), brown sugar, garlic, and ginger until sugar dissolves. Set aside.
2. **Prepare Vegetables:** Steam the broccoli, carrot, and snap peas together in a steamer basket over boiling water for about 5 minutes until crisp-tender. Set aside and keep warm.
3. **Cook the Salmon:** Heat sesame oil in a non-stick skillet over medium heat. Season salmon fillets lightly with salt and pepper. Place salmon skin-side down and cook for 4-5 minutes without moving them.
4. **Add Sauce to Salmon:** Flip the salmon carefully, then pour the teriyaki sauce over the fillets. Simmer for another 3-4 minutes, spooning the sauce over the salmon occasionally, until cooked through and glazed.
5. **Assemble Bowls:** Divide rice between two bowls. Arrange the steamed vegetables and teriyaki salmon on top.
6. **Garnish and Serve:** Drizzle any leftover teriyaki sauce from the pan over the bowls. Sprinkle with toasted sesame seeds and chopped spring onions.

### Serving Size

This recipe serves 2 people.

---

**Fun Tip:** For extra texture, add a handful of toasted seaweed flakes or crushed roasted peanuts on top before serving—it adds an irresistible crunch! Itadakimasu!",True,,5_2,5
